SPEEDREL,STATE,FATALS,MDRDSTRD,DAY_WEEK,ST_CASE
0,36,1,0,3,360809
0,36,1,0,5,360810
5,36,1,0,7,360811
3,36,1,0,6,360812
0,36,1,17,3,360813
0,36,1,1,1,360814
9,36,1,0,5,360815
0,36,1,0,1,360816
0,36,1,17,5,360817
0,36,2,0,5,360818
0,36,1,1,6,360819
0,36,1,0,7,360820
0,36,1,0,1,360821
0,36,1,0,6,360822
20,36,1,0,4,360823
4,36,2,0,6,360824
0,36,1,1,6,360825
0,36,1,0,5,360826
0,36,1,0,7,360827
0,36,1,0,7,360828
0,36,1,0,2,360829
5,36,1,0,1,360830
0,36,1,0,1,360831
4,36,1,0,1,360832
0,36,1,0,4,360833
0,36,1,0,2,360834
5,36,1,0,2,360835
0,36,1,0,6,360836
0,36,1,0,3,360837
5,36,1,0,3,360838
0,36,1,0,3,360839
0,36,1,0,6,360840
0,36,1,0,4,360841
0,36,1,0,6,360842
3,36,1,0,1,360843
0,36,1,0,4,360844
0,36,1,0,2,360845
5,36,1,0,4,360846
0,36,1,0,2,360847
3,36,1,0,2,360848
5,36,2,0,3,360849
8,36,1,16,2,360850
0,36,1,0,3,360851
5,36,1,0,2,360852
0,36,1,0,3,360853
5,36,1,0,7,360854
0,36,1,0,3,360855
0,36,1,0,4,360856
0,36,1,0,4,360857
5,36,1,0,4,360858
0,36,1,0,7,360859
3,36,1,0,7,360860
0,36,1,0,5,360861
0,36,1,17,7,360862
3,36,1,0,1,360863
0,36,1,0,1,360864
0,36,1,0,2,360865
0,36,1,1,3,360866
0,36,1,0,3,360867
0,36,1,17,4,360868
0,36,1,99,4,360869
0,36,1,0,6,360870
5,36,1,0,4,360871
0,36,1,17,4,360872
0,36,1,0,7,360873
0,36,1,0,7,360874
0,36,1,0,1,360875
0,36,1,0,4,360876
0,36,1,17,2,360877
5,36,1,0,3,360878
0,36,1,17,4,360879
0,36,1,0,4,360880
0,36,1,3,5,360881
0,36,1,0,5,360882
5,36,1,0,5,360883
0,36,1,0,6,360884
0,36,1,0,2,360885
4,36,2,34,6,360886
4,36,1,0,1,360887
5,36,1,0,1,360888
0,36,1,3,1,360889
0,36,1,0,3,360890
4,36,1,0,5,360891
3,36,2,0,5,360892
0,36,1,0,3,360893
0,36,2,0,6,360894
4,36,1,0,3,360895
9,36,1,17,5,360896
0,36,1,0,4,360897
5,36,1,0,4,360898
0,36,1,0,5,360899
0,36,1,0,5,360900
4,36,1,0,4,360901
5,36,1,0,6,360902
0,36,1,0,6,360903
0,36,1,0,4,360904
0,36,1,0,7,360905
5,36,1,0,6,360906
4,36,1,0,7,360907
0,36,2,0,6,360908
0,36,1,0,5,360909
0,36,1,0,2,360910
0,36,1,0,7,360911
0,36,1,0,7,360912
0,36,1,0,1,360913
5,36,1,0,1,360914
0,36,1,0,6,360915
5,36,1,0,1,360916
0,36,1,17,1,360917
0,36,1,0,1,360918
4,36,1,0,1,360919
9,36,1,0,2,360920
0,36,1,0,2,360921
0,36,1,0,2,360922
0,36,1,0,3,360923
0,36,1,0,2,360924
0,36,1,0,3,360925
0,36,1,0,1,360926
4,36,1,0,1,360927
0,36,1,0,1,360928
0,36,1,1,4,360929
0,36,1,0,5,360930
5,36,1,0,4,360931
0,36,1,17,4,360932
3,36,1,0,1,360933
0,36,1,0,5,360934
5,36,1,0,5,360935
0,36,1,0,1,360936
0,36,1,0,2,360937
0,36,1,0,7,360938
0,36,1,0,3,360939
3,36,1,0,4,360940
0,36,1,17,3,360941
0,36,1,0,4,360942
4,36,1,0,4,360943
0,36,1,0,6,360944
0,36,1,0,4,360945
0,36,1,0,6,360946
4,36,1,0,6,360947
0,36,1,0,5,360948
0,36,1,0,3,360949
5,36,1,0,1,360950
0,36,1,0,3,360951
5,36,1,0,4,360952
0,36,1,0,4,360953
0,36,1,0,6,360954
0,36,1,0,6,360955
0,36,1,0,2,360956
5,36,1,0,2,360957
4,36,1,0,4,360958
4,36,1,17,1,360959
0,36,1,0,4,360960
0,36,1,0,5,360961
0,36,1,0,6,360962
0,36,1,0,7,360963
0,36,1,0,6,360964
0,36,1,0,5,360965
0,36,1,0,7,360966
0,36,1,0,6,360967
0,36,1,0,5,360968
0,36,1,0,5,360969
0,36,1,0,5,360970
4,36,1,0,6,360971
0,36,1,0,7,360972
0,36,1,17,3,360973
5,36,1,0,6,360974
5,36,1,0,3,360975
0,36,1,17,3,360976
5,36,1,0,4,360977
0,36,1,1,5,360978
0,36,1,0,5,360979
5,36,1,0,4,360980
0,36,1,0,6,360981
0,36,1,0,2,360982
0,36,1,0,7,360983
0,36,1,0,1,360984
5,36,2,0,7,360985
5,36,1,0,4,360986
0,36,1,0,4,360987
0,36,1,0,7,360988
5,36,1,0,3,360989
0,36,1,0,4,360990
0,36,1,0,5,360991
0,36,1,0,3,360992
0,36,1,0,3,360993
0,36,1,0,1,360994
0,36,1,0,7,360995
0,36,1,0,1,360996
0,36,1,0,1,360997
0,36,1,0,7,360998
5,36,1,0,1,360999
0,36,1,9,4,361000
0,36,1,99,3,361001
0,36,1,0,4,361002
0,36,1,0,5,361003
0,36,1,99,6,361004
0,36,1,0,5,361005
0,36,1,0,3,361006
0,36,1,12,2,361007
5,36,1,10,7,361008
4,36,1,0,5,361009
0,36,1,0,1,361010
9,36,1,0,2,361011
0,36,1,0,1,361012
0,36,1,0,6,361013
0,36,1,0,3,361014
3,36,1,6,4,361015
0,36,1,0,6,361016
0,36,1,0,6,361017
0,36,1,0,2,361018
0,36,1,17,4,361019
5,36,1,0,5,361020
4,36,1,0,1,361021
9,36,1,0,6,361022
3,36,1,0,7,361023
0,36,1,17,1,361024
3,36,1,0,1,361025
0,36,1,0,2,361026
0,36,1,0,7,361027
8,36,1,33,1,361028
3,36,1,0,5,361029
0,36,1,17,6,361030
3,36,1,0,4,361031
0,36,1,0,7,361032
3,36,1,0,5,361033
0,36,2,0,5,361034
4,36,1,0,5,361035
0,36,1,0,3,361036
3,36,1,0,1,361037
4,36,1,17,6,361038
0,36,1,0,4,361039
0,36,1,0,1,361040
0,36,1,17,5,361041
0,36,1,17,6,361042
4,36,1,17,4,361043
0,36,1,0,3,361044
0,36,1,0,6,361045
4,36,>2,0,3,361046
4,36,>2,0,4,361047
0,36,1,17,5,361048
0,36,1,0,5,361049
0,36,2,17,4,361050
3,37,1,11,5,370001
0,37,1,0,5,370002
0,37,1,93,6,370003
3,37,1,0,7,370004
0,37,1,0,5,370006
0,37,1,0,3,370007
0,37,1,0,4,370008
3,37,1,0,5,370009
0,37,1,93,7,370010
3,37,1,0,6,370011
0,37,1,0,6,370012
3,37,1,0,1,370013
0,37,1,0,6,370014
4,37,1,93,3,370015
3,37,1,0,7,370016
0,37,1,0,3,370017
0,37,1,0,7,370018
0,37,1,0,3,370019
0,37,1,0,3,370020
3,37,1,0,1,370021
0,37,1,0,5,370022
3,37,1,0,7,370023
3,37,1,0,5,370024
0,37,1,0,6,370025
0,37,1,0,1,370026
0,37,1,0,4,370027
4,37,>2,0,6,370028
3,37,1,0,3,370029
4,37,1,0,1,370030
0,37,1,0,2,370031
0,37,1,0,3,370032
0,37,1,0,5,370033
0,37,1,0,1,370034
3,37,1,0,7,370035
0,37,1,0,7,370036
0,37,1,0,7,370037
0,37,1,0,3,370038
4,37,1,93,7,370039
0,37,1,0,7,370040
3,37,1,0,6,370041
4,37,1,0,6,370042
0,37,1,0,7,370043
0,37,1,0,7,370044
0,37,1,0,4,370045
0,37,1,0,5,370046
0,37,1,0,6,370047
0,37,1,0,3,370048
3,37,2,0,6,370049
4,37,1,0,2,370050
4,37,1,0,4,370051
4,37,1,0,5,370052
5,37,1,0,6,370053
3,37,1,0,6,370054
0,37,1,0,6,370055
3,37,1,0,2,370056
0,37,1,0,4,370057
0,37,1,0,4,370058
0,37,1,93,4,370059
3,37,1,0,7,370060
4,37,1,0,3,370061
3,37,1,0,3,370062
0,37,1,0,2,370063
4,37,1,0,4,370064
3,37,2,0,3,370065
0,37,1,0,4,370066
0,37,1,0,4,370067
0,37,1,0,4,370068
0,37,1,0,3,370069
0,37,1,0,6,370070
0,37,1,0,7,370071
0,37,1,0,6,370072
0,37,1,0,7,370073
3,37,1,0,1,370074
0,37,1,0,6,370075
0,37,1,0,3,370076
3,37,2,0,4,370077
0,37,1,0,3,370078
0,37,1,0,3,370079
3,37,1,0,1,370080
18,37,2,0,7,370081
3,37,1,0,1,370082
0,37,1,0,1,370083
3,37,1,0,7,370084
4,37,1,0,7,370085
0,37,1,0,6,370086
3,37,1,0,5,370088
0,37,1,0,5,370089
0,37,1,0,1,370090
0,37,1,0,7,370091
0,37,1,0,1,370092
0,37,1,0,2,370093
3,37,1,0,1,370094
0,37,1,0,2,370095
3,37,1,0,4,370096
3,37,1,0,2,370097
0,37,1,0,3,370098
0,37,1,0,6,370099
3,37,1,0,6,370100
0,37,1,0,1,370101
0,37,1,0,7,370102
4,37,1,0,6,370103
3,37,1,0,3,370104
0,37,1,0,4,370105
4,37,1,0,1,370106
0,37,1,0,2,370107
0,37,1,0,5,370108
3,37,2,0,7,370109
3,37,1,0,6,370110
3,37,1,0,6,370111
0,37,1,15,7,370112
8,37,1,16,3,370113
4,37,1,0,2,370114
0,37,1,0,1,370115
0,37,1,0,6,370116
0,37,1,0,4,370117
0,37,1,0,3,370118
3,37,1,0,1,370119
3,37,1,0,7,370120
18,37,1,93,7,370121
0,37,1,0,5,370122
3,37,1,0,2,370123
0,37,1,0,2,370124
0,37,1,0,2,370125
4,37,1,0,3,370126
3,37,1,0,6,370127
0,37,1,0,5,370128
0,37,1,0,6,370129
13,37,1,192,2,370130
0,37,1,0,7,370131
0,37,2,0,7,370132
3,37,1,0,3,370133
0,37,1,0,7,370134
0,37,1,0,6,370135
0,37,1,0,7,370136
0,37,1,0,1,370137
3,37,1,0,1,370138
0,37,1,93,5,370139
0,37,1,0,7,370140
3,37,1,0,1,370141
3,37,1,0,7,370142
0,37,1,0,3,370143
0,37,1,0,3,370145
3,37,1,0,1,370146
0,37,1,0,4,370147
3,37,1,0,1,370148
3,37,1,0,2,370149
4,37,1,0,3,370150
0,37,2,0,7,370151
0,37,1,0,1,370152
0,37,1,0,6,370153
0,37,1,0,1,370154
3,37,1,0,4,370155
0,37,1,0,2,370156
9,37,1,0,4,370157
9,37,1,0,3,370158
4,37,1,0,3,370159
0,37,2,0,3,370160
4,37,1,0,4,370161
3,37,1,0,2,370162
3,37,1,0,5,370163
4,37,1,0,4,370164
3,37,1,0,1,370165
0,37,1,0,2,370166
0,37,1,0,3,370167
0,37,1,0,5,370168
0,37,1,0,4,370169
3,37,1,0,1,370170
0,37,1,0,4,370171
9,37,1,0,1,370172
4,37,1,0,7,370173
0,37,1,0,6,370174
0,37,1,0,1,370175
4,37,1,0,4,370176
3,37,1,0,1,370177
0,37,1,0,1,370178
0,37,1,0,4,370179
0,37,1,0,7,370180
0,37,1,0,6,370181
0,37,1,0,1,370182
0,37,1,0,3,370183
0,37,1,6,3,370184
0,37,1,0,4,370185
0,37,1,0,5,370186
0,37,1,0,2,370187
0,37,1,0,5,370188
0,37,1,93,1,370189
0,37,1,0,1,370190
0,37,1,0,1,370191
0,37,1,0,6,370192
0,37,1,0,4,370193
0,37,1,0,3,370194
3,37,1,0,7,370195
0,37,1,0,2,370196
3,37,1,0,3,370197
0,37,1,0,3,370198
3,37,>2,0,1,370199
3,37,1,0,4,370200
0,37,1,0,6,370201
3,37,1,1,3,370202
3,37,1,0,1,370203
0,37,1,0,5,370204
3,37,1,0,5,370205
0,37,1,93,6,370206
3,37,1,0,1,370207
0,37,1,0,3,370208
0,37,1,0,4,370209
27,37,1,0,7,370210
18,37,1,0,3,370211
0,37,1,0,7,370212
3,37,1,0,6,370213
5,37,1,0,4,370214
0,37,1,0,4,370215
0,37,1,0,6,370216
0,37,1,0,1,370217
0,37,1,0,7,370218
0,37,1,0,4,370219
0,37,1,0,7,370220
0,37,1,0,1,370221
3,37,1,0,6,370222
3,37,1,0,1,370223
3,37,1,0,2,370224
0,37,1,0,2,370225
3,37,1,93,7,370226
3,37,1,0,3,370227
0,37,1,93,3,370228
0,37,1,0,5,370229
0,37,1,0,6,370230
4,37,1,0,6,370231
3,37,1,0,5,370232
0,37,1,0,5,370233
0,37,1,0,3,370234
0,37,1,93,7,370235
0,37,1,0,3,370236
3,37,1,0,5,370237
0,37,1,0,7,370238
0,37,1,0,4,370239
0,37,1,0,2,370240
0,37,1,0,6,370241
3,37,1,0,7,370242
0,37,1,0,5,370243
0,37,1,93,7,370244
3,37,1,0,6,370245
4,37,1,0,6,370246
4,37,1,0,3,370247
3,37,1,0,6,370248
3,37,1,0,7,370249
0,37,1,0,4,370250
0,37,1,0,6,370251
3,37,2,0,7,370252
4,37,1,0,1,370253
0,37,1,0,1,370254
0,37,1,0,1,370255
0,37,1,0,4,370256
3,37,1,93,4,370257
0,37,1,0,4,370258
3,37,1,93,7,370259
0,37,1,0,6,370260
0,37,1,0,6,370261
3,37,1,0,3,370262
3,37,1,0,6,370263
3,37,1,0,1,370264
3,37,1,0,6,370265
0,37,1,0,6,370266
0,37,1,0,4,370267
3,37,1,0,2,370268
3,37,1,0,7,370269
4,37,1,0,6,370270
0,37,1,0,4,370271
0,37,1,0,1,370272
0,37,1,0,2,370273
3,37,1,0,1,370274
0,37,1,93,7,370275
3,37,1,0,6,370276
3,37,1,0,2,370277
3,37,1,0,1,370278
0,37,1,0,4,370279
0,37,1,0,7,370280
4,37,1,0,1,370281
0,37,1,93,3,370282
0,37,1,93,6,370283
0,37,1,0,7,370284
0,37,1,0,5,370285
3,37,1,0,7,370286
0,37,1,0,6,370287
0,37,1,0,2,370288
0,37,1,0,6,370289
0,37,1,93,7,370290
0,37,1,93,1,370291
0,37,1,0,2,370292
3,37,1,0,6,370293
0,37,2,0,7,370294
0,37,1,93,3,370295
0,37,1,0,4,370296
0,37,2,0,6,370297
0,37,1,5,6,370298
0,37,1,93,3,370299
0,37,1,0,1,370300
0,37,1,0,5,370301
3,37,1,0,1,370302
0,37,1,0,1,370303
4,37,1,0,7,370304
0,37,1,0,3,370305
0,37,1,93,2,370306
3,37,1,0,7,370307
3,37,1,0,4,370308
0,37,1,0,2,370309
0,37,1,0,7,370310
0,37,1,0,3,370311
3,37,1,0,4,370312
3,37,1,0,7,370313
0,37,1,6,5,370314
0,37,1,99,1,370315
0,37,1,0,6,370316
3,37,1,0,6,370317
0,37,1,0,7,370318
3,37,1,0,5,370319
0,37,1,93,6,370320
0,37,1,93,2,370321
0,37,1,0,3,370322
3,37,>2,0,2,370323
9,37,1,0,7,370324
3,37,2,0,6,370325
3,37,1,0,5,370326
3,37,1,0,2,370327
3,37,1,93,6,370328
0,37,2,0,3,370329
0,37,1,93,4,370330
5,37,1,0,2,370331
0,37,1,0,3,370332
0,37,1,0,4,370333
0,37,1,0,3,370334
0,37,1,0,6,370335
0,37,1,0,5,370336
0,37,1,0,6,370337
3,37,1,93,6,370338
0,37,1,0,6,370339
0,37,1,93,2,370340
0,37,1,0,4,370341
0,37,1,0,7,370342
0,37,1,93,4,370343
4,37,1,0,4,370344
0,37,1,0,7,370345
0,37,1,0,6,370346
0,37,1,0,1,370347
0,37,1,0,3,370348
0,37,1,0,1,370349
0,37,1,0,5,370350
0,37,1,93,3,370351
0,37,1,0,2,370352
0,37,1,0,2,370353
0,37,1,0,7,370354
0,37,2,0,6,370355
3,37,1,0,2,370356
0,37,1,0,3,370357
3,37,1,0,3,370358
3,37,1,0,1,370359
0,37,1,0,7,370360
3,37,1,0,5,370361
0,37,1,0,5,370362
3,37,1,0,1,370363
3,37,1,0,6,370364
0,37,1,0,7,370365
0,37,1,0,2,370366
3,37,2,0,7,370367
0,37,1,0,3,370368
3,37,1,0,1,370369
0,37,1,0,5,370370
0,37,2,0,1,370371
0,37,1,93,1,370372
0,37,1,0,1,370373
3,37,1,0,7,370374
3,37,1,0,5,370375
0,37,1,0,1,370376
3,37,2,0,2,370377
9,37,1,93,1,370378
3,37,2,0,1,370379
0,37,1,0,6,370380
0,37,1,0,1,370381
0,37,1,93,4,370382
0,37,1,0,1,370383
0,37,1,93,7,370384
4,37,1,0,5,370385
0,37,1,0,6,370386
3,37,1,0,1,370387
0,37,1,0,6,370388
0,37,1,0,6,370389
0,37,1,0,1,370390
0,37,1,0,4,370391
3,37,1,0,6,370392
3,37,1,0,4,370393
0,37,1,93,6,370394
0,37,1,93,1,370395
0,37,2,0,2,370396
0,37,1,0,4,370397
3,37,1,0,4,370398
0,37,1,0,3,370399
4,37,1,0,1,370400
3,37,1,0,6,370401
0,37,2,0,4,370402
4,37,2,0,4,370403
0,37,1,0,5,370404
3,37,1,93,1,370405
0,37,1,0,5,370406
12,37,1,0,4,370407
3,37,1,0,5,370408
0,37,1,0,6,370409
3,37,1,0,1,370410
9,37,1,0,3,370411
18,37,1,0,7,370412
0,37,1,0,7,370413
4,37,1,0,5,370414
3,37,2,0,2,370415
0,37,1,0,1,370416
3,37,1,0,1,370417
3,37,1,0,4,370418
3,37,1,0,7,370419
4,37,1,0,1,370420
0,37,1,0,2,370421
0,37,1,0,1,370422
3,37,1,0,6,370423
0,37,1,0,5,370424
3,37,1,0,5,370425
0,37,1,93,6,370426
0,37,1,0,6,370427
0,37,1,0,6,370428
0,37,1,93,4,370429
0,37,1,93,7,370430
0,37,1,0,6,370431
0,37,1,0,7,370432
0,37,1,0,3,370433
0,37,1,0,1,370434
3,37,1,0,5,370435
0,37,1,0,5,370436
0,37,1,0,6,370437
3,37,1,0,6,370438
0,37,1,0,5,370439
0,37,1,0,5,370440
4,37,1,0,4,370441
0,37,1,93,2,370442
0,37,1,0,6,370443
0,37,1,0,3,370444
0,37,1,1,7,370445
0,37,1,0,3,370446
4,37,1,0,3,370447
4,37,1,0,2,370448
3,37,>2,0,7,370449
13,37,1,16,7,370450
0,37,1,0,2,370451
0,37,1,0,6,370452
0,37,1,93,6,370453
0,37,1,0,6,370454
9,37,1,0,5,370455
0,37,1,0,3,370456
0,37,1,0,5,370457
0,37,1,0,5,370458
0,37,1,0,1,370459
3,37,1,0,1,370460
3,37,1,0,5,370461
0,37,1,0,2,370462
0,37,1,0,1,370463
0,37,1,0,2,370464
0,37,1,0,4,370465
3,37,1,0,1,370466
4,37,1,0,4,370467
0,37,1,0,5,370468
4,37,1,93,1,370469
0,37,2,0,2,370470
4,37,1,6,1,370471
3,37,1,0,6,370472
0,37,1,0,3,370473
3,37,1,0,1,370474
0,37,1,0,2,370475
0,37,1,0,1,370476
0,37,1,0,3,370477
0,37,1,93,6,370478
4,37,1,0,4,370479
3,37,1,93,6,370480
4,37,1,93,7,370481
0,37,1,0,6,370482
0,37,1,0,7,370483
0,37,1,0,7,370484
0,37,1,0,2,370485
4,37,1,0,3,370486
3,37,1,0,7,370487
0,37,1,6,3,370488
3,37,1,0,3,370489
0,37,1,0,7,370490
0,37,1,0,2,370491
3,37,1,0,6,370492
0,37,1,0,1,370493
0,37,2,94,2,370494
0,37,1,0,4,370495
0,37,1,0,6,370496
4,37,1,93,3,370497
0,37,1,0,3,370498
0,37,1,0,5,370499
0,37,1,0,7,370500
0,37,1,93,4,370501
0,37,2,0,5,370502
0,37,1,0,7,370503
0,37,1,0,6,370504
0,37,1,0,1,370505
0,37,1,0,2,370506
0,37,1,0,1,370507
0,37,1,0,7,370508
3,37,1,0,3,370509
0,37,1,0,4,370510
3,37,1,0,1,370511
0,37,1,93,2,370512
0,37,1,0,6,370513
0,37,1,0,7,370514
0,37,1,0,4,370515
0,37,2,0,7,370516
0,37,1,0,4,370517
0,37,1,0,5,370518
0,37,1,0,7,370519
3,37,2,0,1,370520
0,37,1,0,1,370521
0,37,1,0,2,370522
3,37,1,0,6,370523
3,37,1,6,7,370524
3,37,1,0,5,370525
18,37,1,6,1,370526
3,37,1,0,4,370527
4,37,1,0,7,370528
18,37,1,0,1,370529
3,37,1,0,6,370530
9,37,1,93,6,370531
0,37,1,0,2,370532
0,37,2,0,6,370533
4,37,1,0,6,370534
3,37,1,0,1,370535
0,37,1,0,2,370536
0,37,1,0,3,370537
0,37,1,6,3,370538
0,37,1,0,3,370539
0,37,1,0,3,370540
0,37,1,0,2,370541
3,37,1,0,4,370542
0,37,1,0,5,370543
3,37,1,0,4,370544
3,37,1,0,2,370545
0,37,1,0,1,370546
3,37,1,0,6,370547
4,37,1,0,4,370548
0,37,1,0,1,370549
0,37,1,0,7,370550
0,37,1,93,4,370551
3,37,1,0,6,370552
0,37,1,0,7,370553
3,37,1,0,1,370554
0,37,1,0,3,370555
0,37,1,0,6,370556
3,37,1,0,6,370557
4,37,1,6,3,370558
0,37,1,0,2,370559
0,37,2,1,1,370560
3,37,1,0,3,370561
0,37,1,0,6,370562
0,37,1,93,5,370563
0,37,1,0,6,370564
4,37,1,0,5,370565
0,37,1,0,6,370566
0,37,1,0,4,370567
3,37,1,0,1,370568
0,37,1,0,2,370569
0,37,1,0,2,370570
0,37,2,0,1,370571
0,37,1,0,3,370572
3,37,1,0,7,370573
0,37,1,0,1,370574
0,37,1,0,3,370575
0,37,1,0,1,370576
3,37,1,99,1,370577
0,37,1,0,3,370578
3,37,2,0,2,370579
0,37,1,0,5,370580
8,37,1,109,6,370582
0,37,1,0,5,370583
0,37,1,93,5,370584
0,37,1,0,1,370585
0,37,1,0,2,370586
0,37,1,99,3,370587
0,37,1,0,4,370588
0,37,1,0,5,370589
0,37,1,0,3,370590
0,37,1,93,2,370591
0,37,2,0,2,370592
0,37,1,0,3,370593
4,37,1,0,1,370594
4,37,1,0,2,370595
3,37,1,0,4,370596
0,37,1,0,4,370597
0,37,1,0,2,370598
0,37,1,0,5,370599
0,37,1,93,6,370600
0,37,1,0,1,370601
0,37,1,0,1,370602
0,37,2,0,5,370603
0,37,1,0,7,370604
0,37,1,0,1,370605
3,37,2,0,1,370606
0,37,1,0,5,370607
4,37,1,0,7,370608
0,37,1,0,4,370609
3,37,1,0,1,370610
3,37,1,0,7,370611
0,37,1,0,7,370612
3,37,1,0,2,370613
3,37,1,0,7,370614
4,37,1,0,5,370615
0,37,1,0,6,370616
0,37,1,0,5,370617
5,37,1,0,3,370618
0,37,1,0,3,370619
0,37,1,0,4,370620
4,37,1,0,3,370622
0,37,1,0,4,370623
3,37,1,0,7,370624
0,37,1,0,3,370625
3,37,1,0,5,370626
2,37,>2,0,1,370627
0,37,1,93,1,370628
0,37,1,0,7,370629
0,37,1,0,6,370630
0,37,1,0,7,370631
3,37,1,0,1,370632
3,37,1,0,1,370633
0,37,1,0,6,370634
0,37,1,0,2,370635
0,37,1,0,3,370636
4,37,1,0,4,370637
0,37,1,0,4,370638
3,37,>2,0,1,370639
0,37,2,0,1,370640
3,37,1,0,4,370641
0,37,1,0,3,370642
0,37,1,0,2,370643
0,37,1,0,7,370644
4,37,1,0,3,370645
3,37,1,0,1,370646
0,37,1,0,1,370647
3,37,1,0,1,370648
3,37,1,0,7,370649
0,37,1,0,1,370650
3,37,1,0,7,370651
8,37,1,109,4,370652
0,37,1,0,4,370653
0,37,1,0,1,370654
0,37,1,92,7,370655
0,37,2,93,6,370656
0,37,1,0,6,370657
3,37,1,0,4,370658
0,37,1,0,7,370659
0,37,1,0,7,370660
0,37,1,0,5,370661
3,37,1,0,7,370662
0,37,1,0,7,370663
0,37,1,0,2,370664
0,37,1,0,6,370665
3,37,1,0,2,370666
0,37,2,0,6,370667
0,37,1,0,4,370668
0,37,1,93,4,370670
0,37,1,0,7,370671
4,37,1,0,2,370672
0,37,1,0,1,370673
0,37,1,0,4,370674
0,37,1,0,6,370675
3,37,1,0,7,370676
0,37,1,0,7,370677
0,37,1,0,2,370678
0,37,1,0,3,370679
4,37,1,0,2,370680
0,37,1,0,6,370681
0,37,1,0,4,370682
0,37,1,0,1,370683
0,37,1,0,2,370684
0,37,1,0,6,370685
3,37,1,0,7,370686
0,37,1,0,6,370687
0,37,1,93,3,370688
0,37,1,0,1,370689
3,37,1,0,2,370690
3,37,1,0,3,370691
3,37,1,0,1,370692
3,37,2,0,7,370693
0,37,1,0,4,370694
3,37,1,0,6,370695
3,37,1,0,6,370696
3,37,1,0,5,370697
3,37,1,0,7,370698
4,37,1,0,6,370699
3,37,1,0,6,370700
0,37,1,0,2,370701
3,37,1,0,3,370702
0,37,1,0,1,370703
0,37,1,0,6,370704
0,37,1,0,6,370705
0,37,1,0,6,370706
0,37,1,0,7,370707
0,37,1,0,4,370708
3,37,2,0,6,370709
3,37,1,0,5,370710
0,37,1,0,3,370711
4,37,1,0,6,370712
0,37,1,0,5,370713
0,37,1,93,6,370714
3,37,1,0,6,370715
3,37,1,0,1,370716
0,37,1,0,2,370717
0,37,1,0,1,370718
0,37,1,0,6,370719
0,37,1,0,7,370720
4,37,1,0,4,370721
3,37,1,0,4,370722
8,37,1,16,7,370723
3,37,1,0,1,370724
0,37,1,0,2,370725
3,37,1,0,1,370726
0,37,1,0,7,370727
3,37,1,0,4,370728
3,37,1,0,7,370729
3,37,1,0,7,370730
3,37,>2,0,2,370731
3,37,1,0,3,370732
0,37,1,0,4,370733
0,37,1,0,4,370734
5,37,1,0,1,370735
3,37,1,0,7,370736
3,37,2,0,4,370737
3,37,2,0,1,370738
0,37,1,0,2,370739
3,37,1,0,7,370740
0,37,1,0,5,370741
4,37,1,0,6,370742
0,37,1,0,4,370743
0,37,1,0,7,370744
3,37,1,0,1,370745
0,37,1,0,7,370746
8,37,1,109,2,370747
3,37,1,0,4,370748
0,37,1,0,5,370749
0,37,1,0,7,370750
0,37,1,0,7,370751
0,37,1,0,7,370752
0,37,1,0,7,370753
0,37,1,93,2,370754
0,37,1,0,6,370755
0,37,1,93,3,370756
3,37,1,0,1,370757
0,37,1,0,2,370758
0,37,1,0,4,370759
0,37,1,93,4,370760
0,37,1,0,5,370761
0,37,1,0,1,370762
0,37,1,93,6,370763
3,37,2,0,5,370764
0,37,1,93,5,370765
0,37,1,0,1,370766
0,37,1,93,6,370767
0,37,1,0,3,370768
0,37,1,0,4,370769
0,37,1,0,5,370770
0,37,1,0,7,370771
0,37,1,0,1,370772
0,37,1,0,6,370773
0,37,1,0,1,370774
0,37,2,0,2,370775
0,37,1,93,5,370776
3,37,1,0,7,370777
3,37,1,0,3,370778
3,37,2,0,7,370779
4,37,1,0,2,370780
3,37,1,0,4,370781
3,37,2,0,2,370782
0,37,1,93,1,370783
3,37,1,0,7,370784
0,37,1,0,4,370785
3,37,1,0,2,370786
0,37,1,0,5,370787
0,37,1,0,2,370788
3,37,1,0,1,370789
0,37,1,0,7,370790
0,37,1,0,3,370791
0,37,1,0,6,370792
3,37,1,0,2,370793
0,37,1,0,2,370794
3,37,1,0,4,370795
0,37,1,0,1,370796
4,37,1,0,6,370797
3,37,1,0,1,370798
0,37,1,0,4,370799
3,37,1,0,1,370800
4,37,1,0,2,370801
4,37,2,0,2,370802
3,37,1,0,4,370803
0,37,1,0,4,370804
3,37,1,0,6,370805
9,37,1,0,6,370806
3,37,1,0,1,370807
3,37,1,0,4,370808
0,37,1,0,6,370809
0,37,1,0,2,370810
3,37,2,0,7,370811
4,37,1,0,7,370812
3,37,2,0,1,370813
0,37,1,0,3,370814
3,37,1,0,1,370815
3,37,1,0,5,370816
0,37,1,0,5,370817
0,37,1,0,2,370818
3,37,1,0,3,370819
0,37,1,0,3,370820
0,37,1,0,2,370821
0,37,1,93,6,370822
4,37,1,0,6,370823
0,37,1,0,6,370824
0,37,1,0,6,370825
0,37,1,0,5,370826
0,37,>2,0,1,370827
0,37,1,0,3,370828
3,37,1,0,4,370829
0,37,1,0,1,370830
4,37,1,0,1,370831
0,37,2,0,6,370832
0,37,1,0,4,370833
0,37,2,0,6,370834
0,37,1,0,1,370835
0,37,1,0,3,370836
