ST_CASE,STATE,FATAL_COUNT
131050,13,1
131051,13,1
131052,13,1
131053,13,1
131054,13,1
131055,13,1
131056,13,1
131057,13,1
131058,13,1
131059,13,1
131060,13,1
131061,13,1
131062,13,1
131063,13,1
131064,13,1
131065,13,1
131066,13,1
131067,13,1
131068,13,2
131069,13,1
131070,13,2
131071,13,1
131072,13,1
131073,13,1
131074,13,1
131075,13,1
131076,13,1
131077,13,2
131078,13,1
131079,13,1
131080,13,1
131081,13,1
131082,13,1
131083,13,1
131084,13,1
131085,13,1
131086,13,1
131087,13,2
131088,13,2
131089,13,1
131091,13,1
131092,13,1
131093,13,1
131094,13,1
131095,13,1
131096,13,1
131097,13,2
131098,13,1
131099,13,1
131100,13,1
131101,13,1
131102,13,1
131103,13,1
131104,13,2
131105,13,1
131106,13,1
131107,13,1
131108,13,1
131109,13,1
131110,13,1
131111,13,1
131112,13,1
131113,13,1
131114,13,1
131115,13,1
131116,13,1
131117,13,1
131118,13,1
131119,13,1
131120,13,1
131121,13,1
131122,13,1
131123,13,1
131124,13,2
131125,13,1
131126,13,1
131127,13,1
131128,13,1
131129,13,1
131130,13,1
131131,13,1
131132,13,1
131133,13,1
131134,13,1
131135,13,1
131136,13,1
131137,13,1
131138,13,1
131139,13,1
131140,13,1
131141,13,1
131142,13,1
131143,13,1
131144,13,1
131145,13,1
131146,13,1
131147,13,1
131148,13,1
131149,13,1
131150,13,1
131151,13,1
131152,13,1
131153,13,1
131154,13,2
131155,13,1
131156,13,1
131157,13,1
131158,13,1
131159,13,1
131160,13,2
131161,13,1
131162,13,1
131163,13,1
131164,13,1
131165,13,1
131166,13,1
131167,13,1
131168,13,1
131169,13,1
131170,13,1
131171,13,1
131172,13,1
131173,13,1
131174,13,1
131175,13,1
131176,13,1
131177,13,1
131178,13,1
131179,13,1
131180,13,1
131181,13,2
131182,13,1
131183,13,1
131184,13,1
131185,13,1
131186,13,1
131187,13,1
131188,13,1
131189,13,1
131190,13,1
131191,13,1
131192,13,2
131193,13,2
131194,13,1
131195,13,1
131196,13,1
131197,13,1
131198,13,1
131199,13,1
131200,13,1
131201,13,1
131202,13,1
131203,13,1
131204,13,1
131205,13,1
131206,13,2
131207,13,1
131208,13,1
131209,13,2
131211,13,1
131212,13,1
131213,13,1
131214,13,1
131215,13,1
131216,13,1
131217,13,1
131218,13,1
131219,13,1
131220,13,1
131221,13,1
131222,13,1
131223,13,1
131224,13,1
131225,13,1
131226,13,1
131227,13,1
131228,13,1
131229,13,1
131230,13,2
131231,13,1
131232,13,1
131233,13,1
131234,13,1
131235,13,1
131236,13,1
131237,13,1
131238,13,1
131239,13,1
131240,13,1
131241,13,1
131242,13,1
131243,13,1
131244,13,1
131245,13,1
131246,13,1
131247,13,1
131248,13,1
131249,13,2
131250,13,1
131251,13,1
131252,13,1
131253,13,1
131254,13,1
131255,13,1
131256,13,1
131257,13,1
131258,13,1
131259,13,1
131260,13,1
131261,13,1
131262,13,1
131263,13,1
131264,13,1
131265,13,1
131266,13,1
131267,13,1
131268,13,1
131269,13,1
131270,13,1
131271,13,1
131272,13,1
131273,13,1
131274,13,1
131275,13,1
131276,13,1
131277,13,1
131278,13,1
131279,13,1
131280,13,1
131281,13,1
131282,13,1
131283,13,2
131284,13,1
131285,13,1
131286,13,1
131287,13,1
131288,13,1
131289,13,1
131290,13,1
131291,13,1
131292,13,1
131293,13,1
131294,13,1
131295,13,1
131296,13,1
131297,13,1
131298,13,1
131299,13,1
131300,13,1
131301,13,1
131302,13,2
131303,13,1
131304,13,1
131305,13,2
131306,13,1
131307,13,1
131308,13,1
131309,13,1
131310,13,1
131311,13,1
131312,13,1
131313,13,1
131314,13,1
131315,13,1
131316,13,1
131317,13,1
131318,13,1
131319,13,1
131320,13,1
131321,13,1
131322,13,1
131323,13,1
131324,13,1
131325,13,2
131326,13,1
131327,13,1
131328,13,1
131329,13,1
131330,13,1
131331,13,1
131332,13,1
131333,13,1
131334,13,1
131335,13,1
150001,15,1
150002,15,1
150003,15,1
150004,15,1
150005,15,1
150006,15,1
150007,15,1
150008,15,1
150009,15,1
150010,15,1
150011,15,1
150012,15,1
150013,15,1
150014,15,1
150015,15,>2
150016,15,1
150017,15,1
150018,15,1
150019,15,1
150020,15,1
150021,15,1
150022,15,1
150023,15,1
150024,15,1
150025,15,1
150026,15,1
150027,15,1
150028,15,1
150030,15,1
150031,15,2
150032,15,1
150033,15,1
150034,15,1
150035,15,1
150036,15,1
150037,15,1
150038,15,1
150039,15,1
150040,15,1
150041,15,1
150042,15,1
150043,15,>2
150044,15,1
150045,15,2
150046,15,1
150047,15,1
150048,15,1
150049,15,1
150050,15,1
150051,15,1
150052,15,1
150053,15,1
150054,15,1
150055,15,1
150056,15,1
150057,15,1
150058,15,1
150059,15,1
150060,15,1
150061,15,1
150062,15,1
150063,15,1
150064,15,1
150065,15,1
150066,15,1
150068,15,1
150069,15,1
150070,15,1
150071,15,1
150072,15,1
150073,15,1
150074,15,1
150075,15,1
150076,15,1
150077,15,1
150078,15,1
150079,15,1
150080,15,1
150081,15,1
150082,15,2
150083,15,1
150084,15,1
150085,15,1
150086,15,1
150087,15,2
150088,15,1
160001,16,1
160002,16,1
160003,16,1
160004,16,1
160005,16,1
160006,16,1
160007,16,1
160008,16,1
160009,16,1
160010,16,1
160011,16,2
160012,16,1
160013,16,1
160014,16,1
160015,16,1
160016,16,1
160017,16,1
160018,16,1
160019,16,1
160020,16,2
160021,16,1
160022,16,1
160023,16,1
160024,16,1
160025,16,2
160026,16,1
160027,16,1
160028,16,2
160029,16,1
160030,16,1
160031,16,1
160032,16,1
160033,16,1
160034,16,1
160035,16,2
160036,16,1
160037,16,1
160038,16,1
160039,16,1
160040,16,1
160041,16,1
160042,16,1
160043,16,1
160044,16,2
160045,16,1
160046,16,1
160047,16,1
160048,16,1
160049,16,1
160050,16,1
160051,16,1
160052,16,1
160053,16,1
160054,16,1
160055,16,1
160056,16,1
160057,16,1
160058,16,1
160059,16,1
160060,16,1
160061,16,1
160062,16,1
160063,16,1
160064,16,1
160065,16,1
160066,16,1
160067,16,1
160069,16,1
160070,16,1
160071,16,1
160072,16,1
160073,16,1
160074,16,2
160075,16,1
160076,16,1
160077,16,1
160078,16,1
160079,16,1
160080,16,1
160081,16,1
160082,16,1
160083,16,1
160084,16,1
160085,16,1
160086,16,1
160087,16,1
160088,16,1
160089,16,1
160090,16,1
160091,16,2
160092,16,1
160093,16,1
160094,16,1
160095,16,1
160096,16,1
160097,16,1
160098,16,1
160099,16,1
160100,16,1
160101,16,1
160102,16,1
160103,16,1
160104,16,1
160105,16,1
160106,16,1
160107,16,1
160108,16,2
160109,16,1
160110,16,1
160111,16,1
160112,16,1
160113,16,1
160114,16,>2
160115,16,1
160116,16,1
160117,16,1
160118,16,1
160119,16,1
160120,16,1
160121,16,1
160122,16,1
160123,16,1
160124,16,1
160125,16,2
160126,16,1
160127,16,1
160128,16,>2
160129,16,1
160130,16,1
160131,16,1
160132,16,1
160133,16,1
160134,16,1
160135,16,1
160136,16,1
160137,16,1
160138,16,1
160139,16,1
160140,16,1
160141,16,1
160142,16,1
160143,16,1
160144,16,1
160145,16,1
160146,16,1
160147,16,1
160148,16,1
160149,16,1
160150,16,1
160151,16,1
160152,16,1
160153,16,1
160154,16,1
160155,16,2
160156,16,1
160157,16,1
160158,16,1
160159,16,1
160160,16,1
160161,16,1
160162,16,1
160163,16,2
160164,16,1
160165,16,1
160166,16,1
160167,16,1
160168,16,1
160169,16,1
160170,16,1
160171,16,2
160172,16,1
160173,16,1
160174,16,1
160175,16,1
160176,16,1
160177,16,1
160178,16,2
160179,16,1
160180,16,1
160181,16,1
160182,16,1
160183,16,1
160184,16,1
160185,16,1
160186,16,1
160187,16,1
160188,16,1
160189,16,1
160190,16,1
160191,16,1
160192,16,1
160193,16,1
160194,16,1
160195,16,1
160196,16,1
160197,16,1
160198,16,1
160199,16,1
170001,17,1
170002,17,1
170003,17,1
170004,17,1
170005,17,1
170006,17,1
170007,17,1
170009,17,2
170010,17,1
170011,17,1
170012,17,1
170013,17,1
170015,17,1
170016,17,1
170017,17,1
170018,17,1
170019,17,1
170021,17,1
170022,17,1
170023,17,1
170025,17,1
170026,17,1
170027,17,1
170028,17,1
170029,17,1
170030,17,1
170031,17,1
170032,17,1
170033,17,1
170034,17,1
170035,17,1
170036,17,1
170037,17,1
170038,17,2
170039,17,1
170040,17,2
170043,17,1
170044,17,1
170045,17,2
170046,17,1
170047,17,1
170048,17,1
170049,17,1
170050,17,2
170051,17,1
170052,17,1
170053,17,1
170054,17,1
170055,17,1
170056,17,1
170057,17,1
170058,17,1
170059,17,1
170061,17,1
170062,17,1
170063,17,1
170064,17,1
170065,17,1
170066,17,1
170070,17,1
170071,17,1
170072,17,1
170074,17,1
170075,17,1
170076,17,1
170077,17,1
170078,17,1
170079,17,1
170080,17,1
170081,17,1
170082,17,1
170083,17,1
170084,17,1
170085,17,1
170086,17,1
170087,17,1
170088,17,1
170089,17,1
170090,17,1
170091,17,1
170092,17,1
170093,17,1
170095,17,1
170096,17,1
170098,17,1
170099,17,1
170100,17,1
170101,17,1
170102,17,1
170103,17,1
170104,17,1
170105,17,1
170106,17,1
170107,17,1
170108,17,1
170109,17,1
170110,17,1
170111,17,1
170112,17,1
170113,17,1
170114,17,1
170115,17,1
170116,17,1
170117,17,2
170118,17,2
170119,17,1
170120,17,1
170121,17,1
170122,17,1
170123,17,1
170124,17,1
170125,17,1
170126,17,1
170127,17,1
170128,17,1
170129,17,1
170130,17,1
170131,17,1
170132,17,1
170133,17,1
170134,17,1
170135,17,1
170136,17,1
170137,17,1
170138,17,1
170140,17,1
170141,17,2
170142,17,1
170143,17,1
170144,17,1
170145,17,2
170146,17,1
170147,17,1
170148,17,1
170149,17,1
170150,17,1
170151,17,1
170152,17,>2
170153,17,1
170154,17,2
170155,17,1
170156,17,1
170157,17,1
170158,17,2
170159,17,1
170160,17,1
170161,17,1
170162,17,1
170163,17,1
170164,17,1
170165,17,1
170166,17,1
170167,17,1
170169,17,2
170170,17,1
170171,17,1
170172,17,1
170173,17,1
170174,17,1
170175,17,1
170176,17,1
170177,17,1
170178,17,1
170179,17,1
170180,17,1
170181,17,2
170182,17,1
170183,17,1
170184,17,1
170185,17,1
170186,17,1
170187,17,1
170188,17,1
170189,17,1
170191,17,1
170192,17,1
170193,17,1
170194,17,1
170195,17,1
170196,17,1
170197,17,1
170198,17,2
170199,17,1
170200,17,1
170201,17,2
170202,17,1
170203,17,1
170204,17,1
170205,17,1
170206,17,1
170207,17,1
170208,17,1
170209,17,1
170210,17,>2
170211,17,1
170212,17,1
170213,17,1
170214,17,1
170215,17,1
170216,17,1
170217,17,1
170218,17,1
170219,17,1
170220,17,1
170221,17,1
170222,17,2
170223,17,1
170224,17,1
170225,17,1
170226,17,2
170227,17,1
170228,17,1
170229,17,1
170230,17,2
170231,17,1
170232,17,1
170233,17,1
170234,17,1
170235,17,1
170236,17,1
170238,17,1
170239,17,1
170240,17,1
170241,17,1
170242,17,1
170243,17,1
170244,17,1
170245,17,1
170246,17,1
170247,17,1
170248,17,1
170249,17,1
170250,17,1
170251,17,>2
170252,17,1
170254,17,1
170255,17,1
170257,17,1
170258,17,1
170259,17,1
170260,17,1
170261,17,1
170262,17,1
170263,17,1
170264,17,1
170265,17,1
170266,17,1
170267,17,1
170268,17,1
170269,17,1
170270,17,1
170271,17,1
170272,17,2
170273,17,1
170274,17,1
170275,17,1
170276,17,1
170278,17,2
170279,17,1
170280,17,1
170281,17,>2
170283,17,1
170284,17,1
170285,17,1
170286,17,1
170287,17,1
170288,17,1
170289,17,1
170290,17,1
170291,17,1
170292,17,1
170293,17,1
170294,17,1
170295,17,1
170296,17,1
170297,17,1
170298,17,1
170299,17,1
170300,17,1
170301,17,1
170302,17,2
170303,17,1
170304,17,1
170305,17,1
170306,17,1
170307,17,1
170308,17,1
170309,17,1
170310,17,1
170311,17,1
170312,17,1
170313,17,1
170314,17,1
170315,17,2
170316,17,1
170317,17,1
170318,17,1
170319,17,1
170320,17,1
170321,17,1
170322,17,1
170323,17,1
170324,17,1
170325,17,2
170326,17,1
170327,17,2
170328,17,1
170329,17,1
170330,17,2
170331,17,1
170332,17,1
170333,17,1
170334,17,1
170335,17,1
170336,17,1
170337,17,1
170339,17,1
170340,17,1
170341,17,1
170342,17,1
170344,17,1
170345,17,1
170346,17,1
170347,17,1
170348,17,1
170349,17,1
170350,17,1
170351,17,2
170352,17,1
170353,17,1
170354,17,1
170355,17,2
170356,17,1
170358,17,1
170359,17,1
170360,17,1
170361,17,1
170363,17,1
170364,17,2
170365,17,1
170369,17,1
170370,17,1
170371,17,1
170372,17,1
170373,17,1
170375,17,1
170376,17,1
170377,17,1
170378,17,1
170379,17,1
170380,17,1
170381,17,1
170382,17,1
170383,17,1
170384,17,2
170385,17,1
170386,17,1
170387,17,1
170388,17,1
170389,17,1
170390,17,1
170391,17,1
170392,17,1
170393,17,1
170394,17,1
170395,17,1
170396,17,1
170397,17,1
170398,17,1
170399,17,1
170400,17,2
170401,17,1
170402,17,1
170403,17,1
170404,17,1
170405,17,1
170406,17,1
170407,17,1
170409,17,1
170410,17,2
170411,17,1
170412,17,1
170413,17,1
170415,17,1
170416,17,1
170417,17,2
170418,17,2
170419,17,1
170420,17,1
170421,17,1
170422,17,1
170423,17,1
170424,17,1
170425,17,1
170426,17,1
170427,17,1
170428,17,1
170429,17,1
170430,17,1
170431,17,1
170432,17,1
170433,17,1
170435,17,1
170436,17,1
170437,17,1
170438,17,1
170439,17,1
170440,17,1
170441,17,1
170442,17,1
170443,17,1
170445,17,1
170446,17,1
170447,17,1
170448,17,1
170449,17,1
170450,17,1
170451,17,1
170452,17,1
170453,17,1
170454,17,1
170455,17,1
170456,17,1
170457,17,1
170458,17,1
170459,17,1
170460,17,1
170461,17,1
170462,17,1
170463,17,1
170464,17,1
170465,17,1
170466,17,1
170467,17,1
170468,17,1
170469,17,1
170470,17,1
170471,17,1
170472,17,1
170473,17,1
170474,17,1
170475,17,1
170476,17,1
170477,17,2
170478,17,1
170479,17,1
170480,17,1
170481,17,1
170482,17,1
170483,17,1
170484,17,1
170485,17,1
170486,17,1
170487,17,1
170488,17,1
170489,17,2
170490,17,1
170491,17,1
170492,17,1
170493,17,2
170494,17,1
170495,17,1
170496,17,1
170498,17,1
170499,17,1
170500,17,1
170501,17,1
170502,17,1
170503,17,1
170504,17,1
170505,17,1
170506,17,1
170507,17,1
170508,17,2
170509,17,1
170510,17,1
170511,17,2
170512,17,1
170513,17,1
170514,17,1
170515,17,1
170517,17,1
170518,17,1
170519,17,1
170520,17,2
170521,17,1
170522,17,1
170523,17,1
170525,17,1
170526,17,1
170527,17,1
170528,17,1
170530,17,1
170531,17,1
170533,17,2
170534,17,1
170535,17,>2
170536,17,1
170537,17,1
170538,17,1
170539,17,1
170540,17,1
170542,17,1
170543,17,1
170544,17,1
170545,17,1
170546,17,1
170547,17,1
170548,17,2
170549,17,1
170550,17,1
170551,17,1
170552,17,1
170553,17,1
170554,17,1
170555,17,1
170556,17,1
170557,17,1
170558,17,1
170559,17,1
170560,17,1
170561,17,1
170562,17,1
170564,17,1
170565,17,1
170566,17,1
170567,17,1
170568,17,1
170569,17,1
170570,17,1
170571,17,2
170572,17,1
170573,17,1
170574,17,1
170575,17,1
170576,17,1
170579,17,1
170580,17,2
170581,17,1
170582,17,1
170584,17,1
170585,17,1
170586,17,1
170587,17,1
170588,17,1
170589,17,1
170590,17,1
170592,17,1
170593,17,1
170594,17,1
170595,17,1
170596,17,1
170597,17,1
170598,17,1
170599,17,1
170600,17,1
170601,17,1
170602,17,1
170603,17,1
170604,17,1
170605,17,1
170606,17,1
170607,17,1
170608,17,1
170609,17,1
170610,17,1
170611,17,1
170612,17,2
170613,17,1
170614,17,1
170615,17,1
170616,17,1
170617,17,1
170618,17,1
170619,17,1
170620,17,1
170621,17,1
170623,17,1
170624,17,1
170625,17,1
170626,17,1
170627,17,1
170628,17,1
170629,17,1
170631,17,1
170632,17,1
170633,17,1
170634,17,1
170635,17,1
170636,17,1
170637,17,1
170638,17,2
170639,17,2
170640,17,1
170641,17,1
170642,17,1
170643,17,1
170644,17,1
170645,17,1
170646,17,1
170647,17,1
170648,17,1
170649,17,2
170650,17,1
170651,17,1
170652,17,1
170653,17,1
170654,17,1
170655,17,1
170656,17,1
170657,17,1
170658,17,1
170659,17,1
170660,17,1
170661,17,1
170662,17,1
170663,17,1
170664,17,1
170665,17,1
170666,17,1
170667,17,1
170668,17,1
170669,17,1
170670,17,1
170671,17,1
170672,17,1
170673,17,1
170674,17,1
170675,17,2
170676,17,1
170677,17,1
170678,17,1
170679,17,1
170680,17,1
170681,17,1
170682,17,1
170683,17,1
170684,17,1
170685,17,1
170686,17,1
170687,17,1
170688,17,1
170690,17,1
170691,17,2
170692,17,1
170693,17,2
170694,17,1
170695,17,1
170696,17,1
170698,17,1
170699,17,1
170700,17,1
170701,17,1
170702,17,1
170703,17,1
170704,17,1
170705,17,1
170706,17,1
170707,17,1
170708,17,1
170709,17,1
170710,17,1
170711,17,1
170712,17,1
170713,17,1
170715,17,1
170716,17,1
170717,17,1
170718,17,1
170719,17,1
170720,17,1
170721,17,1
170722,17,2
170723,17,1
170724,17,1
170725,17,1
170726,17,1
170727,17,1
170728,17,1
170730,17,1
170731,17,1
170732,17,1
170733,17,1
170734,17,1
170735,17,1
170736,17,1
170737,17,2
170738,17,1
170739,17,1
170740,17,1
170741,17,1
170742,17,1
170743,17,1
170744,17,1
170745,17,1
170746,17,1
170747,17,1
170748,17,1
170749,17,1
170750,17,1
170751,17,1
170752,17,1
170753,17,1
170754,17,1
170755,17,1
170756,17,1
170757,17,1
170758,17,1
170759,17,1
170760,17,1
170761,17,1
170762,17,2
170763,17,1
170764,17,1
170765,17,1
170766,17,1
170767,17,1
170768,17,1
170770,17,1
170771,17,1
170772,17,1
170773,17,1
170774,17,1
170775,17,1
170776,17,1
170777,17,1
170778,17,1
170779,17,1
170780,17,2
170781,17,1
170782,17,1
170783,17,1
170784,17,1
170785,17,1
170786,17,1
170787,17,1
170788,17,1
170789,17,1
170790,17,1
170791,17,1
170792,17,1
170793,17,1
170794,17,1
170795,17,1
170796,17,1
170797,17,>2
170798,17,1
170799,17,1
170801,17,1
170802,17,1
170803,17,1
170804,17,1
170805,17,1
170806,17,1
170808,17,1
170809,17,1
170810,17,1
170811,17,1
170812,17,2
170813,17,1
170814,17,2
170815,17,1
170816,17,1
170817,17,1
170818,17,1
170819,17,1
170820,17,1
170821,17,1
170822,17,1
170823,17,1
170824,17,1
170825,17,1
170826,17,1
170827,17,1
170828,17,1
170829,17,1
170830,17,1
170831,17,1
170832,17,1
170833,17,1
170834,17,1
170835,17,1
170836,17,1
170837,17,1
170838,17,1
170839,17,1
170840,17,1
170841,17,2
170842,17,1
170843,17,2
170844,17,1
170845,17,1
170846,17,1
170847,17,1
170848,17,1
170849,17,1
170850,17,1
170851,17,1
170852,17,1
170853,17,1
170854,17,1
170855,17,1
170856,17,1
170857,17,1
170858,17,1
170859,17,1
170860,17,1
170861,17,1
170862,17,1
170863,17,1
170864,17,1
170865,17,2
170866,17,2
170867,17,1
170868,17,1
170869,17,2
170870,17,1
170871,17,1
170872,17,2
170873,17,1
170874,17,1
170877,17,1
170878,17,1
170880,17,1
170881,17,1
170882,17,1
170883,17,1
170884,17,1
170885,17,1
170886,17,1
170887,17,1
170888,17,1
170889,17,1
170890,17,1
170891,17,1
170892,17,1
170893,17,1
170894,17,1
170895,17,1
170896,17,1
170897,17,1
170898,17,1
170899,17,1
170900,17,1
170901,17,1
170902,17,1
170903,17,1
170904,17,1
170905,17,1
170906,17,1
170907,17,1
170908,17,1
170909,17,1
170910,17,1
170911,17,1
170913,17,2
170914,17,1
170915,17,1
170917,17,1
170918,17,1
170919,17,1
170920,17,1
170921,17,1
170922,17,1
170923,17,1
170924,17,1
170925,17,1
170926,17,1
170927,17,1
170928,17,1
170929,17,1
170930,17,1
170932,17,1
170933,17,1
170934,17,1
170935,17,1
170936,17,1
170937,17,2
170938,17,1
170939,17,1
170940,17,1
170941,17,2
170942,17,1
170943,17,2
170944,17,1
170945,17,1
170946,17,2
170947,17,1
170948,17,1
170949,17,1
170950,17,1
170951,17,1
170952,17,1
170953,17,1
170955,17,1
170956,17,1
170957,17,1
170958,17,1
170959,17,1
170960,17,1
170961,17,1
170962,17,1
170963,17,1
170964,17,1
170965,17,1
170966,17,1
170967,17,1
170968,17,1
170969,17,1
170970,17,1
170971,17,1
170972,17,>2
170973,17,1
170974,17,1
180001,18,1
180002,18,1
180003,18,1
180004,18,1
180005,18,1
180007,18,1
180008,18,1
180009,18,1
180010,18,2
180011,18,1
180012,18,1
180013,18,1
180015,18,1
180016,18,1
180017,18,1
180018,18,1
180019,18,>2
180020,18,1
180021,18,1
180022,18,1
180023,18,1
180024,18,1
180025,18,1
180026,18,1
180027,18,1
180030,18,1
180031,18,1
180032,18,1
180033,18,1
180034,18,2
180035,18,2
180036,18,1
180037,18,1
180038,18,1
180039,18,1
180040,18,1
180041,18,1
180042,18,1
180043,18,1
180044,18,1
180045,18,1
180046,18,1
180047,18,1
180049,18,1
180050,18,1
180051,18,1
180052,18,1
180053,18,1
180054,18,1
180055,18,1
180056,18,1
180057,18,1
180058,18,2
180059,18,1
180060,18,2
180061,18,1
180062,18,1
180063,18,1
180064,18,1
180065,18,1
180066,18,1
180067,18,1
180068,18,1
180069,18,1
180070,18,1
180071,18,1
180072,18,1
180073,18,1
180074,18,1
180075,18,1
180076,18,1
180077,18,1
180078,18,>2
180079,18,1
180080,18,1
180081,18,1
180082,18,2
180083,18,1
180084,18,1
180085,18,1
180086,18,1
180087,18,1
180088,18,1
180089,18,1
180090,18,1
180091,18,1
180092,18,1
180093,18,1
180094,18,1
180095,18,1
180096,18,1
180097,18,1
180098,18,1
180099,18,1
180100,18,1
180101,18,1
180102,18,1
180103,18,1
180104,18,1
180105,18,1
180107,18,1
180108,18,1
180109,18,1
180110,18,1
180111,18,1
180112,18,1
180113,18,1
180114,18,1
180115,18,1
180116,18,1
180118,18,1
180119,18,1
180120,18,1
180121,18,1
180122,18,1
180123,18,2
180124,18,1
180125,18,1
180126,18,1
180127,18,1
180128,18,1
180129,18,1
180130,18,1
180131,18,1
180132,18,1
180134,18,1
180135,18,1
180136,18,1
180137,18,1
180138,18,1
180139,18,1
180140,18,1
180141,18,1
180143,18,1
180144,18,1
180145,18,1
180146,18,1
180147,18,1
180148,18,>2
180149,18,1
180150,18,2
180151,18,1
180152,18,1
180153,18,1
180154,18,1
180155,18,1
180156,18,1
180157,18,1
180158,18,2
180160,18,1
180161,18,1
180162,18,1
180163,18,1
180164,18,1
180165,18,1
180166,18,1
180167,18,1
180168,18,1
180169,18,2
180170,18,1
180171,18,1
180172,18,1
180173,18,1
180174,18,1
180175,18,1
180176,18,1
180177,18,1
180178,18,1
180179,18,1
180180,18,2
180181,18,1
180182,18,1
180184,18,1
180185,18,1
180186,18,1
180188,18,1
180189,18,1
180190,18,1
180191,18,1
180192,18,1
180193,18,1
180194,18,1
180195,18,1
180196,18,1
180197,18,1
180198,18,1
180199,18,1
180200,18,1
180201,18,1
180202,18,1
180203,18,2
180204,18,1
180205,18,1
180206,18,1
180207,18,1
180208,18,2
180209,18,1
180210,18,1
180211,18,1
180212,18,1
180213,18,1
180214,18,1
180215,18,1
180216,18,1
180217,18,1
180218,18,1
180219,18,1
180220,18,1
180221,18,1
180222,18,1
180223,18,1
180224,18,1
180225,18,1
180226,18,1
180227,18,1
180228,18,1
180229,18,1
180230,18,1
180231,18,1
180232,18,1
180233,18,1
180234,18,1
180235,18,1
180236,18,1
180237,18,1
180238,18,1
180239,18,1
180240,18,1
180241,18,1
180242,18,1
180243,18,1
180244,18,1
180245,18,2
180246,18,1
180247,18,1
180248,18,1
180249,18,1
180250,18,1
180251,18,1
180252,18,1
180253,18,1
180254,18,1
180255,18,1
180256,18,1
180257,18,1
180258,18,1
180259,18,1
180261,18,1
180262,18,1
180263,18,1
180264,18,2
180265,18,1
180266,18,1
180267,18,1
180268,18,1
180269,18,1
180270,18,1
180271,18,1
180273,18,1
180274,18,1
180275,18,1
180276,18,1
180277,18,1
180278,18,1
180279,18,1
180280,18,1
180281,18,1
180282,18,1
180283,18,1
180284,18,1
180285,18,1
180286,18,1
